,id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,availability_365,calculated_host_listings_count
5745,953792357061240317,Renfrew-Collingwood,49.2387173,-123.0563298,Entire home/apt,116.0,18,321,1
5746,953813788769739447,West Point Grey,49.26127734849672,-123.20191122163224,Private room,68.0,7,270,18
5747,953837293304150686,Downtown Eastside,49.28185,-123.1045634,Entire home/apt,116.0,15,0,1
5748,953864476457366504,West End,49.28543535694482,-123.1230579182589,Entire home/apt,387.0,0,241,30
5749,953868647575548852,Downtown,49.27827,-123.12944,Entire home/apt,104.0,1,223,4
5750,953878096378923584,Dunbar Southlands,49.23655,-123.19493,Entire home/apt,555.0,9,255,1
5751,953927947795892813,Marpole,49.2184551,-123.1312786,Private room,138.0,3,270,6
5752,954030225758890340,Hastings-Sunrise,49.28389179398916,-123.02676797236022,Entire home/apt,249.0,10,0,1
5753,954303285536940294,Arbutus Ridge,49.24567278565929,-123.16338626216536,Private room,156.0,1,269,3
5754,954323695562772393,Arbutus Ridge,49.24634,-123.16175,Private room,140.0,3,269,3
5755,954355223650843635,Mount Pleasant,49.260473909985485,-123.07867705564604,Private room,41.0,2,270,8
5756,954518106045879190,Downtown,49.278668003013735,-123.10924846402214,Entire home/apt,156.0,11,102,1
5757,954542031497999122,Oakridge,49.23297,-123.13677,Entire home/apt,600.0,0,251,1
5758,954560881599662250,Downtown,49.2745482,-123.127821,Entire home/apt,156.0,15,71,1
5759,954628818328011383,Downtown Eastside,49.28055,-123.10931,Entire home/apt,192.0,19,167,1
5760,955119193819334068,Downtown,49.27608,-123.12767,Entire home/apt,350.0,0,162,1
5761,955134744990708730,Downtown,49.278963521517056,-123.12755649580266,Entire home/apt,104.0,9,142,1
5762,955171759960993588,Downtown,49.27452,-123.11837,Entire home/apt,139.0,0,0,1
5763,955187109240224795,Marpole,49.21783,-123.13212,Private room,107.0,8,0,6
5764,955353651684123845,Kitsilano,49.27167,-123.15443,Entire home/apt,206.0,2,61,1
5765,955386988392558951,Arbutus Ridge,49.25740276368563,-123.17460384232788,Entire home/apt,275.0,0,179,3
5766,955421390593692353,Grandview-Woodland,49.27669881915973,-123.07068011363543,Private room,94.0,11,100,1
5767,955439782954974275,Downtown,49.27652127806298,-123.1215883158436,Private room,80.0,0,56,1
5768,955994723506364589,West End,49.29276,-123.13436,Entire home/apt,128.0,0,50,12
5769,956019044286668896,Sunset,49.21129,-123.09228,Entire home/apt,61.0,17,0,1
5770,956142163513576397,Hastings-Sunrise,49.28460038820503,-123.0303190597811,Entire home/apt,67.0,15,137,5
5771,956172850503985860,Killarney,49.208993603655,-123.02373040080164,Private room,52.0,8,87,1
5772,956196481979468767,Shaughnessy,49.24784975444089,-123.1289655790842,Entire home/apt,141.0,6,85,1
5773,956226912381732798,Downtown Eastside,49.2839,-123.1046,Entire home/apt,219.0,12,79,1
5774,956267866287090390,Shaughnessy,49.24842,-123.14787,Entire home/apt,139.0,5,0,1
5775,956436034381611363,Sunset,49.211071387171046,-123.0857158224418,Private room,139.0,0,269,1
5776,956442216755421072,Renfrew-Collingwood,49.25515,-123.04374,Entire home/apt,123.0,7,42,1
5777,956455419117523426,Downtown,49.27634712764005,-123.12330461915448,Entire home/apt,180.0,0,11,1
5778,956733913473552741,Downtown,49.28034240953404,-123.10790869918536,Private room,350.0,0,269,5
5779,956735309328438367,Sunset,49.21306031151204,-123.0858275993312,Private room,86.0,2,190,1
5780,956839043361184027,Hastings-Sunrise,49.28590335924756,-123.03145762767784,Private room,55.0,11,247,5
5781,956846217552697292,Hastings-Sunrise,49.286122250261286,-123.0296123784054,Private room,63.0,6,251,5
5782,957450266512722285,Downtown,49.29131308208916,-123.12755645562848,Entire home/apt,150.0,0,34,1
5783,957473890770039252,Hastings-Sunrise,49.27890439999999,-123.0533665,Entire home/apt,163.0,19,125,1
5784,957548159256443450,Sunset,49.21558,-123.10629,Entire home/apt,76.0,11,31,1
5785,957564612024759378,Downtown,49.279393323138216,-123.10674686703352,Entire home/apt,196.0,7,73,2
5786,957957731866867079,Downtown,49.27978,-123.10759,Entire home/apt,124.0,30,192,1
5787,958044720404871067,Downtown,49.28804,-123.12304,Entire home/apt,635.0,9,344,3
5788,958074884999330485,Hastings-Sunrise,49.28441,-123.03142,Private room,49.0,4,240,5
5789,958091024131776068,Hastings-Sunrise,49.28649,-123.03103,Private room,49.0,12,242,5
5790,958126730161694859,Arbutus Ridge,49.23838031187247,-123.16362818213214,Private room,66.0,0,170,1
5791,958192197429376200,Riley Park,49.25534149151592,-123.0962475744409,Entire home/apt,84.0,13,0,2
5792,958229160117451411,Hastings-Sunrise,49.27908,-123.03395,Entire home/apt,79.0,18,169,1
5793,958238894237639823,Downtown,49.2785407,-123.1296198,Private room,111.0,0,269,1
5794,958286478626164636,West End,49.28104000890981,-123.13609183082492,Entire home/apt,76.0,2,188,3
5795,958296861519772294,Downtown,49.27779138810341,-123.10657216406824,Entire home/apt,392.0,7,139,1
5796,958673124731406348,Oakridge,49.22634859999999,-123.1270805,Entire home/apt,120.0,7,0,1
5797,958675830485818845,Mount Pleasant,49.258928,-123.0888506,Entire home/apt,120.0,8,22,1
5798,958703121515036787,Downtown,49.27967111438532,-123.10835804952804,Entire home/apt,131.0,0,346,1
5799,958752636914498286,Downtown Eastside,49.2813495,-123.0827452,Entire home/apt,210.0,3,117,1
5800,958763526250141204,Killarney,49.20462,-123.03017,Entire home/apt,135.0,0,30,1
5801,958856734081391162,Marpole,49.20957,-123.12634,Entire home/apt,260.0,1,58,2
5802,958866056166226654,Kensington-Cedar Cottage,49.26169,-123.07316,Private room,21.0,0,270,19
5803,959100363945939133,West End,49.28623235814511,-123.12401429935932,Entire home/apt,196.0,23,0,1
5804,959399021003504927,Kensington-Cedar Cottage,49.25999,-123.07524,Private room,41.0,5,267,19
5805,959414820642346235,West End,49.28231,-123.13281,Entire home/apt,207.0,9,91,2
5806,959420862702796821,Downtown,49.28027580385263,-123.10869698958506,Entire home/apt,165.0,2,264,2
5807,959526186568081116,Sunset,49.21202611800158,-123.09992499873977,Entire home/apt,288.0,7,304,1
5808,959529110487453427,West End,49.28794,-123.12913,Private room,146.0,15,360,4
5809,959579294765184094,West End,49.29374547608589,-123.13611244204992,Entire home/apt,124.0,1,365,12
5810,959642591351932111,Kensington-Cedar Cottage,49.24772385287576,-123.07807417535672,Entire home/apt,58.0,26,0,3
5811,959652547343600710,Kensington-Cedar Cottage,49.23672,-123.07453,Private room,129.0,0,179,1
5812,959722556115307210,Downtown,49.27701,-123.1073,Entire home/apt,194.0,10,326,1
5813,959770042545015467,Downtown,49.2745482,-123.127821,Entire home/apt,183.0,25,0,1
5814,960115175261422253,Downtown,49.27829411268618,-123.12548427043924,Entire home/apt,127.0,1,100,134
5815,960116234297035646,West End,49.28953,-123.13004,Private room,208.0,1,354,4
5816,960124812057095325,West End,49.28756,-123.12965,Private room,123.0,13,0,4
5817,960138575535133475,Downtown,49.29046651154241,-123.12711161014155,Entire home/apt,500.0,0,269,1
5818,960162769816303180,Downtown,49.27710618973234,-123.12674533517745,Entire home/apt,160.0,2,127,134
5819,960452988755682370,Victoria-Fraserview,49.22556,-123.0679,Entire home/apt,139.0,7,0,1
5820,960757489199809933,Downtown,49.28003169999999,-123.1266181,Entire home/apt,177.0,8,0,21
5821,960894571708723616,Kerrisdale,49.2318753,-123.1632674,Entire home/apt,155.0,0,68,1
5822,960935343000233165,Downtown,49.27952634585624,-123.1279030887592,Entire home/apt,110.0,6,172,1
5823,960976661749353332,Downtown,49.27740300522123,-123.12883279274624,Entire home/apt,150.0,1,174,2
5824,961234886325127249,Kensington-Cedar Cottage,49.26007528156746,-123.07349883302903,Private room,42.0,4,265,19
5825,961511526033300153,Mount Pleasant,49.27057067838236,-123.10433297142112,Entire home/apt,117.0,1,312,1
5826,961568318415395169,Kensington-Cedar Cottage,49.26051331047712,-123.0750059772908,Entire home/apt,90.0,0,269,19
5827,961582166843326514,Victoria-Fraserview,49.2289366,-123.0659933,Private room,83.0,4,294,3
5828,961669696282755599,West End,49.28137012441268,-123.13700838413088,Entire home/apt,150.0,0,99,2
5829,961688662323614516,Downtown,49.28690113568975,-123.12418098492373,Entire home/apt,425.0,0,265,30
5830,961718133738996166,Victoria-Fraserview,49.22061,-123.05225,Entire home/apt,288.0,5,73,1
5831,961751243842810218,Mount Pleasant,49.26442,-123.10054,Entire home/apt,199.0,0,269,1
5832,961757210706931810,Kensington-Cedar Cottage,49.26103821451277,-123.07514951362758,Private room,41.0,2,262,19
5833,961826638045297199,Riley Park,49.24363194363352,-123.09994310740969,Entire home/apt,111.0,9,72,1
5834,962000402931219643,Shaughnessy,49.25328,-123.13635,Entire home/apt,259.0,4,90,4
5835,962288725197853276,Downtown,49.28284,-123.12263,Entire home/apt,120.0,1,246,1
5836,962343823691019461,Kensington-Cedar Cottage,49.26159,-123.07464,Private room,41.0,2,270,19
5837,962440152949000270,Riley Park,49.25361,-123.09175,Private room,43.0,4,0,19
5838,962591853345786239,Kerrisdale,49.23041344992465,-123.14882567130924,Entire home/apt,708.0,8,152,1
5839,962913804279248042,Kitsilano,49.264678606479606,-123.1686516151694,Entire home/apt,900.0,6,38,21
5840,963008407445041328,Oakridge,49.22602773810088,-123.12458924485044,Entire home/apt,353.0,0,165,11
5841,963054305256683644,Kensington-Cedar Cottage,49.26045,-123.07514,Entire home/apt,78.0,0,269,19
5842,963096341334471731,Riley Park,49.25510649381231,-123.09168222704596,Private room,55.0,2,270,19
5843,963126408723599796,Oakridge,49.22534042091546,-123.12504492579514,Private room,71.0,0,168,11
5844,963146037149518300,Oakridge,49.22563,-123.12323,Private room,71.0,2,169,11
5845,963150737047011259,Oakridge,49.22423,-123.12314,Private room,71.0,2,169,11
5846,963155394008718877,Oakridge,49.22422194506344,-123.12501918203168,Private room,71.0,0,165,11
5847,963163807441042870,Oakridge,49.22445,-123.12314,Private room,70.0,4,169,11
5848,963172808147861987,Oakridge,49.2241988998188,-123.12284314820562,Private room,70.0,1,165,11
5849,963243481289263599,Kensington-Cedar Cottage,49.24068699784635,-123.06482343899243,Entire home/apt,200.0,0,269,1
5850,963354238791823883,Mount Pleasant,49.26709865642293,-123.11270935484993,Entire home/apt,139.0,0,263,1
5851,963360598575374624,Kensington-Cedar Cottage,49.24388,-123.05761,Entire home/apt,83.0,11,261,2
5852,963378791713777319,Downtown Eastside,49.2838,-123.10741,Entire home/apt,195.0,11,21,1
5853,963412249199933725,Renfrew-Collingwood,49.24031,-123.02666,Entire home/apt,129.0,3,150,1
5854,963502082181754589,Downtown,49.28464,-123.10569,Entire home/apt,139.0,0,0,1
5855,963755181586816609,Downtown Eastside,49.28179441567056,-123.10883308683252,Entire home/apt,194.0,7,12,3
5856,963817729238238002,Kitsilano,49.26323,-123.16246,Entire home/apt,97.0,2,200,26
5857,963831929887336080,Victoria-Fraserview,49.2148455,-123.0768704,Private room,120.0,0,131,9
5858,963842992095812291,Kensington-Cedar Cottage,49.24074887905587,-123.06015389206544,Private room,75.0,2,253,3
5859,963904086594469894,Renfrew-Collingwood,49.252613590841634,-123.04998709025934,Entire home/apt,114.0,0,169,1
5860,963909650987252497,Shaughnessy,49.253247274564565,-123.13563579975428,Private room,125.0,11,90,4
5861,963934821067372815,Shaughnessy,49.25129,-123.13497,Private room,178.0,6,71,4
5862,963936825862687779,Victoria-Fraserview,49.2148455,-123.0768704,Private room,140.0,0,160,9
5863,963939304024365865,Arbutus Ridge,49.2572102,-123.1746253,Private room,160.0,2,179,3
5864,963947032763681703,Arbutus Ridge,49.2572102,-123.1746253,Private room,130.0,4,179,3
5865,964456896700890845,Kitsilano,49.27115447729934,-123.14583598069802,Entire home/apt,75.0,1,217,134
5866,964457863802306131,Downtown,49.27348,-123.11633,Entire home/apt,150.0,0,269,1
5867,964485854414023240,Kitsilano,49.26924,-123.14791,Entire home/apt,104.0,0,236,134
5868,964502430828251042,Kitsilano,49.27047196468275,-123.14759626215633,Entire home/apt,103.0,2,142,134
5869,964516654908800831,Renfrew-Collingwood,49.2473215,-123.0342498,Entire home/apt,208.0,4,271,1
5870,964601331843112625,Kitsilano,49.26640448357214,-123.157759537973,Entire home/apt,128.0,0,241,26
5871,964609316510161790,Downtown,49.28713,-123.11643,Entire home/apt,163.0,0,124,1
5872,964621937184725205,Marpole,49.21316,-123.12006,Private room,50.0,0,243,4
5873,964633786107362007,Victoria-Fraserview,49.2242743,-123.0770833,Private room,110.0,9,269,3
5874,964648782492685214,Marpole,49.21314,-123.11938,Private room,50.0,0,243,4
5875,964748104209392799,Hastings-Sunrise,49.27057711819948,-123.04013918208476,Entire home/apt,189.0,11,80,1
5876,964761087412867943,Victoria-Fraserview,49.20980904830567,-123.06875319016608,Private room,72.0,16,137,6
5877,964819212098968962,Kensington-Cedar Cottage,49.26185,-123.07366,Private room,41.0,1,270,19
5878,964838130787098616,Grandview-Woodland,49.2792951,-123.061109,Entire home/apt,165.0,12,161,1
5879,965152970102994187,Renfrew-Collingwood,49.23678649414119,-123.0537334944764,Private room,150.0,13,268,1
5880,965206429923382834,Downtown,49.27961031962553,-123.10965939490777,Entire home/apt,145.0,0,86,2
5881,965220586844818985,Dunbar Southlands,49.25086,-123.1851,Entire home/apt,399.0,6,341,3
5882,965492273771791851,Downtown Eastside,49.28356,-123.10309,Entire home/apt,154.0,7,0,2
5883,965621128355194211,Mount Pleasant,49.2695803,-123.1092586,Entire home/apt,158.0,7,98,2
5884,965883530695426359,Downtown,49.28045176497787,-123.10831660183352,Entire home/apt,105.0,9,0,43
5885,965908261262902431,Downtown,49.278734,-123.1073922,Entire home/apt,126.0,32,0,1
5886,965961609058402786,Downtown,49.27753559711952,-123.12867657640888,Entire home/apt,193.0,5,0,43
5887,966221396225646994,Kerrisdale,49.23226443436893,-123.14703397680996,Private room,71.0,2,74,17
5888,966605738051549600,Downtown,49.27721086929679,-123.11549265025218,Entire home/apt,119.0,1,266,11
5889,966806795988332154,Downtown,49.27854769560465,-123.10850388669104,Entire home/apt,162.0,9,78,5
5890,966828805323353795,Riley Park,49.2528424540169,-123.09008252429216,Private room,39.0,0,270,19
5891,966831408876067063,Downtown,49.2754303,-123.1332786,Entire home/apt,155.0,13,0,1
5892,966837345074636980,Kensington-Cedar Cottage,49.26163,-123.07372,Private room,65.0,0,270,19
5893,966888926897524126,Hastings-Sunrise,49.279684220705946,-123.0298522975538,Private room,39.0,0,221,7
5894,967076889309551906,Kensington-Cedar Cottage,49.24367,-123.07341,Entire home/apt,110.0,3,215,1
5895,967293076845618221,Kerrisdale,49.23162,-123.1583,Private room,58.0,0,176,2
5896,967306038523354350,Kitsilano,49.26589,-123.18237,Entire home/apt,560.0,0,363,1
5897,967472637472188127,West End,49.2881788,-123.1277554,Entire home/apt,146.0,1,160,1
5898,967495861613934485,Kerrisdale,49.23108,-123.14783,Private room,50.0,2,69,17
5899,967515496905922725,Downtown,49.27868,-123.12644,Entire home/apt,150.0,0,19,1
5900,967540885798878392,Downtown,49.2738282,-123.1237828,Entire home/apt,185.0,0,146,42
5901,967662702180312646,Downtown,49.2718761,-123.1219957,Entire home/apt,157.0,1,265,42
5902,967706625147011529,Sunset,49.21778580228246,-123.09025883106396,Entire home/apt,298.0,2,172,8
5903,967707115811759226,Downtown Eastside,49.28401,-123.09688,Entire home/apt,167.0,3,159,2
5904,967809271710051497,Downtown,49.2792118,-123.1214803,Entire home/apt,96.0,15,240,1
5905,968064496485864987,West End,49.28959,-123.13105,Entire home/apt,193.0,1,211,134
5906,968102534838911721,Kensington-Cedar Cottage,49.23288,-123.06837,Private room,55.0,17,13,2
5907,968103912595228590,Downtown,49.28659601404554,-123.1235759496525,Entire home/apt,300.0,0,269,1
5908,968107664754833716,Downtown,49.27844914182052,-123.10831690800411,Entire home/apt,136.0,6,0,43
5909,968116856616973433,Arbutus Ridge,49.24068,-123.1686,Entire home/apt,69.0,1,59,6
5910,968145198508026455,Arbutus Ridge,49.24131,-123.16851,Entire home/apt,140.0,1,189,6
5911,968201026280489678,Downtown,49.27633,-123.12387,Entire home/apt,97.0,0,180,3
5912,968207932749862784,Downtown,49.2757072,-123.1248065,Entire home/apt,160.0,0,180,42
5913,968223144656908946,Downtown,49.2795653,-123.1197934,Entire home/apt,135.0,1,161,42
5914,968252406809403936,Fairview,49.26083522974225,-123.14146078124942,Entire home/apt,120.0,1,135,26
5915,968269964729052912,Fairview,49.26136410798198,-123.14381397964092,Entire home/apt,104.0,1,210,26
5916,968322564457516785,Downtown,49.28032248719649,-123.12184371211144,Entire home/apt,127.0,5,43,1
5917,968331083114793330,Kensington-Cedar Cottage,49.23607123090904,-123.0767060259191,Private room,118.0,3,270,3
5918,968341627290263675,Kensington-Cedar Cottage,49.236550858246105,-123.07471981481486,Private room,108.0,2,270,3
5919,968410822031599214,Dunbar Southlands,49.23606636737348,-123.18347249981385,Entire home/apt,126.0,2,179,1
5920,968798381843813281,Mount Pleasant,49.27140397011962,-123.10183916670933,Entire home/apt,176.0,7,259,134
5921,968816235939033273,Downtown,49.276363619709166,-123.12497754716917,Entire home/apt,95.0,1,198,134
5922,969137125094556829,Kensington-Cedar Cottage,49.261900805762885,-123.07494216042952,Private room,71.0,0,270,19
5923,969146111815050827,Kensington-Cedar Cottage,49.25959338661683,-123.0732490632085,Private room,43.0,0,270,19
5924,969213036512461614,Victoria-Fraserview,49.2317105,-123.0582152,Private room,113.0,4,163,1
5925,969405738454163268,Marpole,49.21785,-123.12576,Entire home/apt,154.0,11,163,1
5926,969486812554839921,Kerrisdale,49.2326,-123.15813,Private room,140.0,3,161,2
5927,969537305306541316,Downtown,49.27280045242381,-123.1267208716322,Entire home/apt,110.0,2,159,1
5928,969545323180749749,Renfrew-Collingwood,49.2417259,-123.0473632,Entire home/apt,106.0,0,78,1
5929,969612514217288627,Dunbar Southlands,49.25423,-123.17862,Entire home/apt,209.0,8,0,43
5930,969620536455728172,Sunset,49.22476,-123.0884,Entire home/apt,125.0,0,32,1
5931,969653392389060980,Downtown,49.28075908223944,-123.1077960404951,Entire home/apt,219.0,5,148,1
5932,969653944202409710,West End,49.28084987155527,-123.12765659481998,Entire home/apt,126.0,5,176,1
5933,969684207253039870,Downtown Eastside,49.28017000940641,-123.10472195797551,Entire home/apt,64.0,15,0,4
5934,969708925511036055,West Point Grey,49.26646662739464,-123.21457413684084,Entire home/apt,600.0,5,155,1
5935,969710158705702652,Downtown,49.27631110952154,-123.11387125870554,Entire home/apt,410.0,0,263,1
5936,969744464140988284,Downtown,49.2798532042361,-123.11906529295612,Entire home/apt,71.0,24,0,3
5937,969750426312786144,Downtown Eastside,49.27982601968877,-123.10594047140164,Entire home/apt,144.0,7,0,43
5938,969858498293254196,Mount Pleasant,49.26921023500363,-123.10455984764111,Entire home/apt,111.0,0,50,10
5939,969881536362588320,West Point Grey,49.2611101,-123.188262,Entire home/apt,215.0,8,81,1
5940,969907977122981593,Victoria-Fraserview,49.2222508,-123.0590708,Entire home/apt,499.0,5,72,1
5941,969929897430359978,West End,49.2836879,-123.1226001,Entire home/apt,118.0,1,345,1
5942,969935303588714711,Marpole,49.215781944928985,-123.12355926844742,Entire home/apt,307.0,4,159,2
5943,970338075928000393,Hastings-Sunrise,49.28285,-123.0565,Private room,75.0,12,87,2
5944,970341253612692433,Downtown,49.27989,-123.10864,Entire home/apt,146.0,14,17,1
5945,970431967548785720,Kitsilano,49.25987904643546,-123.14924116442292,Private room,68.0,8,359,2
5946,970439991463445612,Kensington-Cedar Cottage,49.235,-123.06725,Private room,61.0,21,16,2
5947,970485241341974364,Renfrew-Collingwood,49.24813645059127,-123.0245450614564,Entire home/apt,328.0,10,210,2
5948,970490564760322489,Kitsilano,49.26336,-123.1717,Entire home/apt,161.0,1,365,1
5949,970991594242974312,South Cambie,49.254525456923,-123.11878403979222,Entire home/apt,200.0,3,49,9
5950,971124572298908938,Sunset,49.21489529164872,-123.08938232239552,Entire home/apt,136.0,10,0,1
5951,971174018374776582,Mount Pleasant,49.26795,-123.10073,Entire home/apt,142.0,1,165,2
5952,971180841745973748,Mount Pleasant,49.26757758433939,-123.10165929405316,Entire home/apt,112.0,1,165,2
5953,971386714455926023,Downtown,49.27888429999999,-123.1220715,Entire home/apt,128.0,0,268,1
5954,971695885376171414,Downtown,49.2800315805347,-123.1224510081208,Entire home/apt,155.0,0,0,1
5955,971756596407565106,West End,49.28517,-123.12925,Entire home/apt,148.0,3,60,5
5956,971786285653738333,Downtown,49.27522993776244,-123.12236216324146,Entire home/apt,160.0,0,263,1
5957,971830068062033706,Downtown Eastside,49.28027,-123.08492,Entire home/apt,100.0,0,158,2
5958,971875690768396487,Downtown Eastside,49.28085567453057,-123.10351385844676,Entire home/apt,123.0,21,58,2
5959,971919051354071528,Kitsilano,49.25859,-123.15058,Private room,76.0,16,0,2
5960,971947481764843330,Riley Park,49.25521,-123.09039,Entire home/apt,120.0,1,224,2
5961,972233483196671985,West End,49.28242,-123.12666,Entire home/apt,140.0,4,266,1
5962,972436673328558056,Mount Pleasant,49.26038049092999,-123.07862332904878,Private room,64.0,2,270,8
5963,972444849291136738,Mount Pleasant,49.25890142070506,-123.08031851596158,Private room,39.0,1,269,8
5964,972471427974985010,Kensington-Cedar Cottage,49.26183,-123.07532,Private room,40.0,0,270,19
5965,972579096685582150,Shaughnessy,49.235410188677,-123.13495571244552,Private room,102.0,1,269,2
5966,972589926387643389,Downtown,49.27414,-123.11596,Entire home/apt,120.0,0,265,2
5967,972625418580188008,Riley Park,49.25315,-123.0916,Private room,39.0,1,270,19
5968,972795377540347513,Victoria-Fraserview,49.2242743,-123.0770833,Entire home/apt,428.0,1,269,3
5969,973092831662691659,Downtown,49.27463881386133,-123.12783890718433,Entire home/apt,99.0,16,0,3
5970,973122291000875655,Dunbar Southlands,49.23975,-123.17904,Entire home/apt,75.0,0,137,2
5971,973124767761009965,Riley Park,49.25321,-123.09163,Private room,65.0,0,270,19
5972,973174305806036817,Downtown,49.27913,-123.10852,Private room,50.0,1,269,3
5973,973177102320456491,Dunbar Southlands,49.24250386226602,-123.17410608298334,Private room,200.0,0,269,1
5974,973179206514018336,Victoria-Fraserview,49.21751289096844,-123.07571322790156,Private room,19.0,2,90,8
5975,973258393610061991,Kitsilano,49.26463,-123.1608,Entire home/apt,72.0,1,249,26
5976,973269063047467526,Victoria-Fraserview,49.22355,-123.07734,Entire home/apt,96.0,1,216,3
5977,973301434236164769,Kitsilano,49.26625364090806,-123.16238194102328,Entire home/apt,132.0,6,250,1
5978,973307866073484004,Marpole,49.21516,-123.13692,Entire home/apt,139.0,22,0,1
5979,973394471723371741,Downtown,49.27654077791747,-123.12793955140268,Entire home/apt,160.0,0,218,1
5980,973438165463370718,Marpole,49.21179178882182,-123.14427290766832,Private room,66.0,3,164,4
5981,973492146002968878,Hastings-Sunrise,49.26826345709312,-123.03038740965955,Entire home/apt,170.0,2,167,2
5982,973900621611515197,Renfrew-Collingwood,49.24418,-123.02574,Entire home/apt,235.0,1,89,1
5983,974033996678481217,Marpole,49.21313,-123.11805,Private room,70.0,0,229,4
5984,974083230579235982,Victoria-Fraserview,49.21370996240442,-123.06610696813551,Entire home/apt,177.0,4,82,1
5985,974565104288695749,Downtown,49.279448,-123.107321,Entire home/apt,127.0,8,137,2
5986,974588279692695636,Kitsilano,49.26577,-123.15504,Entire home/apt,124.0,1,260,134
5987,974659889952960285,Downtown,49.2799059654338,-123.12248647968684,Entire home/apt,121.0,0,153,2
5988,974672013749002689,Kensington-Cedar Cottage,49.26165762279314,-123.07491205631152,Entire home/apt,176.0,11,0,1
5989,974711405404454245,West End,49.27844904432422,-123.13044332274244,Entire home/apt,250.0,4,191,1
5990,974743913309672707,West End,49.28618566036925,-123.12433992808762,Entire home/apt,159.0,4,42,1
5991,974927874618009317,Sunset,49.21767,-123.08967,Private room,57.0,7,174,8
5992,974969332595564245,Mount Pleasant,49.26849601495911,-123.10981144275696,Entire home/apt,96.0,0,145,1
5993,975285569647804963,Downtown,49.27344,-123.12821,Entire home/apt,125.0,2,225,1
5994,975313094714726172,Fairview,49.26058200023194,-123.13951234064776,Entire home/apt,108.0,1,140,134
5995,975328297167552530,Mount Pleasant,49.25888,-123.07824,Private room,41.0,0,270,8
5996,975364489799911593,Dunbar Southlands,49.23376853193378,-123.20063789628672,Entire home/apt,780.0,0,265,1
5997,975380501012444513,Mount Pleasant,49.25873860323038,-123.081900651171,Entire home/apt,225.0,0,365,1
5998,975467003197909572,Sunset,49.21911922165115,-123.07770287354508,Private room,38.0,2,335,8
5999,975498770651317857,Renfrew-Collingwood,49.26154082680527,-123.04384792005862,Entire home/apt,63.0,4,7,1
6000,975518183770095358,Downtown,49.275783310211,-123.1022975828873,Entire home/apt,139.0,0,0,1
6001,975550410188927695,Dunbar Southlands,49.23535321150091,-123.17348860165596,Private room,68.0,12,0,6
6002,975560008770498517,West End,49.27915177277514,-123.13138604424172,Entire home/apt,211.0,1,103,3
6003,975585376369346682,Sunset,49.22,-123.09035,Private room,58.0,10,0,8
6004,975614034380256893,Kitsilano,49.26760078270181,-123.18074935764449,Private room,45.0,0,88,5
6005,975658124033380980,Dunbar Southlands,49.24158881288528,-123.1941909071127,Private room,97.0,2,0,5
6006,975663902139540331,Dunbar Southlands,49.24033778141245,-123.19562303358784,Private room,89.0,4,79,5
6007,975669649038301703,Dunbar Southlands,49.242100958478815,-123.19434111598784,Private room,103.0,1,90,5
6008,975672348442430166,Shaughnessy,49.2351413,-123.1392726,Entire home/apt,475.0,0,179,1
6009,975723276668480204,Grandview-Woodland,49.27037610000001,-123.0707959,Private room,92.0,22,39,1
6010,975995957512179640,Oakridge,49.22891,-123.11416,Private room,66.0,0,31,8
6011,976104892781218480,Victoria-Fraserview,49.23003901390322,-123.06572414889786,Private room,79.0,3,285,3
6012,976113356446933223,Victoria-Fraserview,49.22992250750824,-123.0662381585856,Private room,95.0,6,339,3
6013,976129941578751168,Kensington-Cedar Cottage,49.26015,-123.07529,Private room,41.0,0,270,19
6014,976215610157641295,Oakridge,49.22923,-123.11623,Private room,66.0,0,44,8
6015,976216930852369803,Oakridge,49.23045,-123.11428,Private room,66.0,0,40,8
6016,976255006439000780,Oakridge,49.23036,-123.11562,Private room,66.0,0,45,8
6017,976262118849452336,Oakridge,49.2285,-123.11638,Private room,66.0,0,33,8
6018,976265566342496901,Renfrew-Collingwood,49.24341695039038,-123.03899318951584,Entire home/apt,148.0,6,269,1
6019,976273126562399664,Dunbar Southlands,49.24029,-123.19577,Private room,162.0,0,65,5
6020,976275653570284612,Dunbar Southlands,49.24008103419355,-123.19585839653774,Private room,117.0,2,82,5
6021,976282778777619243,Oakridge,49.23039387497605,-123.11555192852944,Private room,66.0,1,44,8
6022,976292156161451541,Oakridge,49.22913,-123.1142,Private room,66.0,2,33,8
6023,976323374442198239,West Point Grey,49.2594,-123.21473,Private room,66.0,0,142,6
6024,976345525266505883,West Point Grey,49.261070242173645,-123.21284057218064,Private room,68.0,0,148,6
6025,976357374389096380,West Point Grey,49.25970006604499,-123.21475861679744,Private room,66.0,0,144,6
6026,976362401453839525,West Point Grey,49.25919380541688,-123.21405685480124,Private room,68.0,0,134,6
6027,976373245090380845,West Point Grey,49.25909342834332,-123.21463577296328,Private room,66.0,1,110,6
6028,976393774932251397,Sunset,49.21436,-123.0777,Private room,101.0,2,312,9
6029,976419896527311789,Downtown,49.27771546646184,-123.10844977886656,Entire home/apt,406.0,14,67,2
6030,976690204193946966,Downtown,49.2739,-123.12468,Entire home/apt,399.0,0,139,1
6031,976817056814722553,Downtown,49.27965319015596,-123.10625941722478,Private room,150.0,0,269,3
6032,976821901737383170,Renfrew-Collingwood,49.25115,-123.05626,Entire home/apt,69.0,1,45,1
